id,year,type,accidentType,firstAddress,secondAddress,geometry,reason,area,creationDate,daniosMateriales,falloMecanico,estadoPavimento,tipoEstadoPavimento,estadoAtmosfera,tipoEstadoAtmosfera,afectado,vehiculo
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14779,2015,COLISIÓN ALCANCE,,SAN JUAN DE LA PEÑA,CADENA(MARQUES DE LA),"-0.8720586935135216,41.66648042584484",INVADIR otro carril en el mismo sentido de circulación,2309.0,2015-09-13T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26756https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26757
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14780,2015,COLIS. MARCHA ATRÁS,,"FIGUERAS JARIOD, DOMINGO","BANZO URREA, SEBASTIAN","-0.8945278516554126,41.656737714569914",MARCHA ATRÁS,2502.0,2015-09-17T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26758
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14781,2015,ATROPELLO,,"AGUSTIN, PASEO MARIA",ALJAFERIA,"-0.8935831083313754,41.65714330015909","SEMÁFORO, no respetar prioridad de paso",2365.0,2015-09-17T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9042,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26759
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14782,2015,COLIS FRONTOLATERAL,,"PINILLA SOLIVERES, L.","GRAL.MILITAR,ACAD. AV","-0.8707931627538075,41.67911725247255",PERDIDA del control por FALTA de ATENCIÓN,2311.0,2015-09-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26760
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14783,2015,CAIDA SOBRE CALZADA,,"CASABLANCA, AV.",DESAYUNO CON DIAMANTES,"-0.9309564740636337,41.61984398812502",PERDIDA del control por FALTA de ATENCIÓN,2312.0,2015-09-10T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9043,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26761
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14784,2015,COLISIÓN ALCANCE,,"DAMAS, PASEO DE LAS",,"-0.8835245953512919,41.64444971688771",MARCHA ATRÁS,2313.0,2015-09-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26762
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15647,2015,COLISIÓN ALCANCE,,"MADRID, CARRETERA DE",,"-0.9420259114903965,41.63958314209647",PERDIDA del control por FALTA de ATENCIÓN,,2015-12-27T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27911
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15648,2015,COLISIÓN ALCANCE,,"TORRES, CAMINO DE LAS","COCCI, JORGE","-0.8702266195935056,41.64763670283339","DISTANCIA DE SEGURIDAD, no mantener",103.0,2015-12-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27912https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27913
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15649,2015,COLISIÓN ALCANCE,,CADENA(MARQUES DE LA),"CHIMENEAS, LAS","-0.8671697010398793,41.66449480201332","DISTANCIA DE SEGURIDAD, no mantener",108.0,2015-12-31T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27914
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15650,2015,CAIDA SOBRE CALZADA,,COSO,SAN AGUSTIN,"-0.8730383151199064,41.652063964971134",PERDIDA del control por FALTA de ATENCIÓN,9118.0,2015-12-31T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9413,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27915https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27916
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15651,2015,COLIS FRONTOLATERAL,,"BRAVO ORTEGA, ANGELA",,"-0.9225282444158748,41.65277269825829",INCORPORARSE sin las debidas precauciones,9121.0,2015-12-31T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27917
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15652,2015,COLISIÓN LATERAL,,"ALMANSA, BATALLA DE","ARAPILES, BATALLA DE","-0.8995273254084512,41.66205664910389",GIROS: no respetar señal ó no ceñirse a la dirección,,2015-11-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27918https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27919
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15653,2015,COLISIÓN ALCANCE,,"ALLENDE, SALVADOR AV.",,"-0.8774521081378749,41.673929544957204",PERDIDA del control por FALTA de ATENCIÓN,3298.0,2015-12-02T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27920
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15654,2015,CAIDA SOBRE CALZADA,,"ZAMBRANO, M. (POETA)",LEON FELIPE (POETA),"-0.8868189734846613,41.66737152639201",OTRAS CAUSAS,3169.0,2015-12-02T00:00:00Z,True,False,MAL ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27921
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15655,2015,COLIS. MARCHA ATRÁS,,"GUERRERO, MARIA",,"-0.9093401835483393,41.64348617574702",PERDIDA del control por FALTA de ATENCIÓN,3373.0,2015-12-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27922https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27923
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15656,2015,ATROPELLO,,"ZAGRIES, GLTA.DE LOS","TERUEL, PASEO","-0.8935594676869659,41.647916328955624",PEATÓN cruza calz SIN PREFER. en PASO CON semáforo,3173.0,2015-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9415https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9414,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27924
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15657,2015,COLISIÓN LATERAL,,FRANCO Y LOPEZ,,"-0.9011615696793436,41.64688647024964",INCORPORARSE sin las debidas precauciones,3177.0,2015-12-07T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27925
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15658,2015,ATROPELLO,,PINAR,"CUARTE, CALLE","-0.8908568149714851,41.62956092186831",PEATÓN cruza calz CON PREFER. en PASO SIN semáforo,3199.0,2015-12-08T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9416,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27926
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15659,2015,SALIDA CALZADA,,"REMACHA, PABLO",,"-0.8729479562647167,41.63872250431287",PERDIDA del control por FALTA de ATENCIÓN,3180.0,2015-12-03T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27927
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15660,2015,COLISIÓN ALCANCE,,"URBANO, LUIS (FRAY)",,"-0.8603433135920023,41.64077591284183",PERDIDA del control por FALTA de ATENCIÓN,3181.0,2015-12-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27928
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15661,2015,COLIS. MARCHA ATRÁS,,"VITORIA, FRANCISCO DE",,"-0.8787097209337421,41.64466432382331",MARCHA ATRÁS,3273.0,2015-12-02T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27929https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27930
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15662,2015,SALIDA CALZADA,,"CESAR AUGUSTO, AVDA",ARMAS,"-0.8830335282579514,41.65625704876548",PERDIDA del control por FALTA de ATENCIÓN,3182.0,2015-12-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27931
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15663,2015,OTRAS,,"PEÑETAS, PLAZA MRL",,"-0.9424200972193943,41.657890953699905",OTRAS CAUSAS,3258.0,2015-12-08T00:00:00Z,True,False,MAL ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27932
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15664,2015,OTRAS,,LEON MOYANO(TTE.CNEL),,"-0.877781597514237,41.62704247111182",Caída de ocupante en Transporte Público,3187.0,2015-12-02T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9417,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27933
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15665,2015,OTRAS,,"VILLA,NICANOR(VILLITA",,"-0.8617420236267496,41.648868395431606",OTRAS CAUSAS,3186.0,2015-12-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27934
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15666,2015,ATROPELLO,,LASIERRA PURROY,LUGO,"-0.8832582760402953,41.62667016333447",PEATÓN cruza calz CON PREFER. en PASO SIN semáforo,3188.0,2015-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9418,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27935
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15667,2015,COLISIÓN LATERAL,,"AMERICA, AVENIDA DE","HISPANIDAD, RONDA DE","-0.8875252924186341,41.624675201903365",INVADIR otro carril en el mismo sentido de circulación,3189.0,2015-12-08T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27936
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15668,2015,COLISIÓN ALCANCE,,"ALIERTA, AV. CESAREO","CABALDOS, CAMINO DE","-0.8674050484746306,41.637313770040976","DISTANCIA DE SEGURIDAD, no mantener",3200.0,2015-12-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9419,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27937
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15669,2015,COLIS. MARCHA ATRÁS,,SANTA NUNILA SIS,,"-0.8255452821508548,41.66989399255476",MARCHA ATRÁS,3193.0,2015-12-01T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27938https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27939
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15670,2015,COLIS. MARCHA ATRÁS,,ITALIA,,"-0.9007098960538285,41.65229723974161",PERDIDA del control por FALTA de ATENCIÓN,3192.0,2015-12-05T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27940
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15671,2015,ATROPELLO,,"FALLA, MANUEL DE",BIARRITZ,"-0.9201026683395388,41.655495489891614",PEATÓN cruza calz CON PREFER. en PASO SIN semáforo,3215.0,2015-12-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9420,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27941
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15672,2015,ATROPELLO,,"FLETA, (TENOR) AVDA.",,"-0.8813962933410707,41.639747429259515",PEATÓN cruza calz SIN PREFER. en PASO CON semáforo,3211.0,2015-12-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9421,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27942
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15673,2015,COLIS. MARCHA ATRÁS,,"REY, FLORIAN",,"-0.8628945288490049,41.64946342683237",MARCHA ATRÁS,,2015-12-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9422,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27943https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27944
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15674,2015,SALIDA CALZADA,,"HISPANIDAD, RONDA DE",,"-0.890404338187886,41.62391354000299",PERDIDA del control por FALTA de ATENCIÓN,3195.0,2015-12-05T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27945
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15675,2015,COLIS FRONTOLATERAL,,"AGUSTIN, PASEO MARIA","CESAR AUGUSTO, AVDA","-0.8878565864537801,41.64988696130634","SEMÁFORO, no respetar prioridad de paso",3196.0,2015-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9423,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27946https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27947
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15676,2015,COLISIÓN ALCANCE,,"FLETA, (TENOR) AVDA.","GALIAY, JOSE","-0.8730461283193457,41.6356414985413",PERDIDA del control por FALTA de ATENCIÓN,3197.0,2015-12-07T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27948https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27949
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15677,2015,COLISIÓN ALCANCE,,"CORONAS, LAGOS DE MRL",,"-0.9333036554992726,41.65166828457921",PERDIDA del control por VELOCIDAD INADECUADA,3198.0,2015-12-07T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9424,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27950
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15679,2015,COLISIÓN LATERAL,,"QUEVEDO, FRANCISCO DE",,"-0.8656608753429595,41.641035173455286","CEDA EL PASO, no respetar prioridad de paso",3205.0,2015-12-02T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9425,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27951https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27952
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15680,2015,COLISIÓN ALCANCE,,"BELL, ALEJANDRO",,"-0.8601097810068116,41.66543347613114",PERDIDA del control por FALTA de ATENCIÓN,3202.0,2015-12-03T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27953https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27954
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15681,2015,COLISIÓN LATERAL,,PEDRO II EL CATOLICO,,"-0.9078426562749075,41.65412520302557","DISTANCIA DE SEGURIDAD, no mantener",3224.0,2015-12-05T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27955
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/15682,2015,ATROPELLO,,BERNA,LUXEMBURGO,"-0.9063487607092993,41.66153287025333",PEATÓN cruza calz CON PREFER. en PASO SIN semáforo,3274.0,2015-12-10T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/9426,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/27956
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14339,2015,COLIS FRONTOLATERAL,,"FLETA, (TENOR) AVDA.","PUENTE VIRREY, CAMINO","-0.8746887383265307,41.63630323927832","SEMÁFORO, no respetar prioridad de paso",1759.0,2015-07-06T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26173
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14340,2015,ATROPELLO,,"NAVARRA, AVENIDA DE",,"-0.9017788509214146,41.65488576748051",PEATÓN atropellado sobre la acera ó refugio,1760.0,2015-07-05T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8815,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26174
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14341,2015,COLIS. MARCHA ATRÁS,,FABIOLA (REINA),,"-0.8735670819468789,41.64566577296195",MARCHA ATRÁS,1761.0,2015-07-04T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26175https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26176
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14342,2015,COLIS FRONTOLATERAL,,"MURANO, ISLA DE AV.",,"-0.8811036713075356,41.60957937164229","PREFERENCIA EN GLORIETA, no respetar",1764.0,2015-07-05T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26177
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14343,2015,COLISIÓN ALCANCE,,"ALFARO GRACIA, E. PL",,"-0.8940037554841859,41.657867077299414",PERDIDA del control por FALTA de ATENCIÓN,1898.0,2015-07-07T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26178https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26179
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14344,2015,COLISIÓN ALCANCE,,"AZNAR,ADOLFO(CINEASTA","BELTRAN,J.M.(CINEASTA","-0.886866179506695,41.676323329506495",ESTACIONADO INCORRECTAMENTE,1863.0,2015-07-07T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26180
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14346,2015,COLIS. MARCHA ATRÁS,,"LATASSA, FELIX",,"-0.8915171252498227,41.64339011830439",MARCHA ATRÁS,1808.0,2015-07-06T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26181https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26182
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14347,2015,CAIDA SOBRE CALZADA,,"FRANKLIN, BENJAMIN",,"-0.8638448290846141,41.67706767867033",PERDIDA del control por FALTA de ATENCIÓN,1765.0,2015-07-05T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8816,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26183
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14348,2015,SALIDA CALZADA,,ECHEGARAY Y CABALLERO,PUERTA DEL SOL (GL),"-0.8710122694477945,41.65421987316511",PERDIDA del control por VELOCIDAD INADECUADA,1791.0,2015-07-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8817https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8818,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26184https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26185
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14349,2015,COLISIÓN LATERAL,,"BOLTAÑA, RONDA DE","FRAGUA, LA","-0.8778449382729344,41.689813591140584","CEDA EL PASO, no respetar prioridad de paso",1834.0,2015-07-09T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8819,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26186
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14350,2015,SALIDA CALZADA,,LUGO,,"-0.8864417127205686,41.627113190935425",PERDIDA del control por FALTA de ATENCIÓN,1771.0,2015-07-09T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26187
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14351,2015,COLISIÓN LATERAL,,"PUENTE VIRREY, CAMINO","FLETA, (TENOR) AVDA.","-0.8747293137736892,41.63644162264654",INVADIR otro carril en el mismo sentido de circulación,1800.0,2015-07-10T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8820https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8821,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26188https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26189
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14352,2015,COLISIÓN ALCANCE,,"BROTO, VALLE DE",,"-0.8754592936116448,41.666632261838046","DISTANCIA DE SEGURIDAD, no mantener",1792.0,2015-07-10T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/8822,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26190
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/14353,2015,OTRAS,,SANTA MARIA REINA,,"-0.9054524388845223,41.644097017072525",PERDIDA del control por FALTA de ATENCIÓN,1787.0,2015-07-03T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/26191
